,Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
2189,823230,7357772,HS159408,07/01/2001 10:00:00 AM,056XX W CORNELIA AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1633,16.0,38.0,15.0,06,1138173.0,1922746.0,2001,02/18/2010 01:12:55 AM,41.9441497,-87.767545572,"(41.9441497, -87.767545572)"
2190,823233,7358479,HS143687,01/01/2004 12:00:00 PM,078XX S UNION AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,621,6.0,17.0,71.0,20,,,2004,08/17/2015 03:03:40 PM,,,
2191,823234,7358696,HS157662,02/12/2004 09:00:00 AM,024XX S HOMAN AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,1024,10.0,22.0,30.0,02,,,2004,08/17/2015 03:03:40 PM,,,
2192,823237,7359298,HS160424,04/01/2003 12:00:00 PM,102XX S MORGAN ST,1195,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,False,False,2232,22.0,34.0,73.0,11,,,2003,08/17/2015 03:03:40 PM,,,
2193,823239,736,G166828,03/24/2001 03:00:00 AM,085XX S STONY ISLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,RESTAURANT,True,False,412,4.0,8.0,45.0,01A,1188293.0,1848511.0,2001,08/17/2015 03:03:40 PM,41.73938959,-87.585703691,"(41.73938959, -87.585703691)"
2194,823242,7361829,HS163869,11/15/2004 09:00:00 AM,036XX W MC LEAN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2525,25.0,26.0,22.0,06,,,2004,08/17/2015 03:03:40 PM,,,
2195,823244,7362427,HS160756,09/01/2001 12:00:00 PM,034XX W OHIO ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,1121,11.0,27.0,23.0,06,1153018.0,1903819.0,2001,02/18/2010 01:12:55 AM,41.891930523,-87.713484317,"(41.891930523, -87.713484317)"
2196,823254,7363647,HS166105,11/01/2003 09:00:00 AM,035XX N NORA AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1632,16.0,36.0,17.0,06,,,2003,08/17/2015 03:03:40 PM,,,
2197,823266,7365413,HS168361,06/01/2001 12:01:00 AM,047XX W POLK ST,0261,CRIM SEXUAL ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,False,False,1131,11.0,24.0,25.0,02,1144767.0,1895899.0,2001,03/04/2010 01:15:30 AM,41.87035666,-87.743986642,"(41.87035666, -87.743986642)"
2198,823287,737,G175399,03/28/2001 06:25:00 AM,034XX W MONROE ST,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,False,False,1123,11.0,28.0,27.0,01A,1153444.0,1899321.0,2001,08/17/2015 03:03:40 PM,41.879579099,-87.712039397,"(41.879579099, -87.712039397)"
2199,823293,7371182,HS173606,01/26/2002 12:00:00 AM,045XX S ALBANY AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,True,True,912,9.0,14.0,58.0,20,,,2002,08/17/2015 03:03:40 PM,,,
2200,823308,7373703,HS176387,04/08/2003 07:00:00 AM,065XX S DR MARTIN LUTHER KING JR DR,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,STREET,False,False,312,3.0,20.0,69.0,26,,,2003,08/17/2015 03:03:40 PM,,,
2201,823309,7373723,HS176440,01/01/2004 10:00:00 AM,029XX N NATOMA AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,2511,25.0,36.0,18.0,06,,,2004,08/17/2015 03:03:40 PM,,,
2202,823314,7374440,HS173453,02/19/2002 01:30:00 PM,008XX S STATE ST,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,False,False,132,1.0,2.0,32.0,06,,,2002,08/17/2015 03:03:40 PM,,,
2203,823319,7375569,HS177487,02/23/2003 09:00:00 AM,081XX S MARSHFIELD AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,614,6.0,21.0,71.0,06,,,2003,08/17/2015 03:03:40 PM,,,
2204,823337,738,G179864,03/30/2001 09:22:00 AM,016XX W 78 ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,True,False,611,6.0,,,01A,1166567.0,1852983.0,2001,08/17/2015 03:03:40 PM,41.752151765,-87.665176717,"(41.752151765, -87.665176717)"
2205,823346,7382257,HS183648,04/01/2003 01:00:00 PM,020XX N KEYSTONE AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,2525,25.0,30.0,20.0,17,,,2003,08/17/2015 03:03:40 PM,,,
2206,823347,7382540,HS182466,09/22/2004 12:00:00 PM,034XX N ASHLAND AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,BANK,False,False,1924,19.0,44.0,6.0,06,,,2004,08/17/2015 03:03:40 PM,,,
2207,823352,7384012,HS186006,01/01/2003 12:00:00 AM,023XX S BLUE ISLAND AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,1034,10.0,25.0,31.0,06,,,2003,08/17/2015 03:03:40 PM,,,
2208,823358,7384603,HS186471,11/01/2004 10:00:00 AM,090XX S UNIVERSITY AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,413,4.0,8.0,47.0,06,,,2004,08/17/2015 03:03:40 PM,,,
2209,823360,7385156,HS187418,01/01/2003 08:00:00 AM,051XX W OAKDALE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,True,False,2521,25.0,31.0,19.0,20,,,2003,08/17/2015 03:03:40 PM,,,
2210,823361,7385303,HS187474,01/01/2004 12:01:00 AM,037XX N SAWYER AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,1733,17.0,33.0,16.0,20,,,2004,08/17/2015 03:03:40 PM,,,
2211,823362,7386124,HS188019,07/11/2002 12:01:00 AM,036XX W 70TH ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,833,8.0,13.0,65.0,02,,,2002,08/17/2015 03:03:40 PM,,,
2212,823363,7386226,HS188067,06/01/2001 10:00:00 AM,043XX N AVERS AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,1723,17.0,39.0,16.0,02,1149986.0,1928496.0,2001,05/15/2010 01:16:10 AM,41.959705961,-87.723975551,"(41.959705961, -87.723975551)"
2213,823364,7386227,HS188004,06/01/2001 10:00:00 AM,043XX N AVERS AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,1723,17.0,39.0,16.0,20,1149986.0,1928496.0,2001,05/15/2010 01:16:10 AM,41.959705961,-87.723975551,"(41.959705961, -87.723975551)"
2214,823365,7386229,HS188085,06/16/2002 12:00:00 PM,051XX W WAVELAND AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1634,16.0,45.0,15.0,06,,,2002,08/17/2015 03:03:40 PM,,,
2215,823370,7387574,HS189367,08/01/2003 12:01:00 AM,015XX E MARQUETTE RD,0266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,False,True,321,3.0,5.0,42.0,02,,,2003,08/17/2015 03:03:40 PM,,,
2216,823372,7388030,HS189705,12/03/2004 10:00:00 AM,005XX N CENTRAL PARK AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1121,11.0,27.0,23.0,06,,,2004,08/17/2015 03:03:40 PM,,,
2217,823376,7388959,HS182335,03/23/2002 09:00:00 AM,048XX S SPRINGFIELD AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,821,8.0,14.0,57.0,06,,,2002,08/17/2015 03:03:40 PM,,,
2218,823382,739,G181260,03/28/2001 10:00:00 PM,018XX S HARDING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,True,False,1014,10.0,24.0,29.0,01A,1150349.0,1890723.0,2001,08/17/2015 03:03:40 PM,41.85604611,-87.723628089,"(41.85604611, -87.723628089)"
2219,823399,7393230,HS195758,11/02/2004 09:00:00 AM,043XX S ROCKWELL ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,912,9.0,12.0,58.0,06,,,2004,08/17/2015 03:03:40 PM,,,
2220,823400,7393550,HS195285,01/01/2003 12:00:00 AM,049XX N TROY ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,True,1713,17.0,33.0,14.0,17,,,2003,08/17/2015 03:03:40 PM,,,
2221,823405,7395076,HS197430,06/01/2004 08:00:00 PM,008XX E 81ST ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,False,True,631,6.0,8.0,44.0,02,,,2004,08/17/2015 03:03:40 PM,,,
2222,823412,7397367,HS199180,03/01/2004 03:58:00 PM,071XX S LUELLA AVE,0842,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,False,False,333,3.0,5.0,43.0,06,,,2004,08/17/2015 03:03:40 PM,,,
2223,823413,7397522,HS199181,01/01/2002 08:00:00 AM,033XX N KILDARE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,1731,17.0,30.0,16.0,06,,,2002,08/17/2015 03:03:40 PM,,,
2224,823424,740,G183906,04/01/2001 05:19:00 AM,043XX W MADISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,CLUB,True,False,1115,11.0,28.0,26.0,01A,1147505.0,1899662.0,2001,08/17/2015 03:03:40 PM,41.88063075,-87.733837962,"(41.88063075, -87.733837962)"
2225,823425,7400503,HS202079,07/01/2004 12:00:00 PM,079XX S HARVARD AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,623,6.0,17.0,44.0,06,,,2004,08/17/2015 03:03:40 PM,,,
2226,823436,7402705,HS204403,01/01/2003 12:00:00 AM,036XX W 82ND ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,834,8.0,18.0,70.0,06,,,2003,08/17/2015 03:03:40 PM,,,
2227,823454,7407717,HS210128,06/02/2004 02:00:00 PM,073XX S EBERHART AVE,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,False,False,323,3.0,6.0,69.0,17,,,2004,08/17/2015 03:03:40 PM,,,
2228,823461,741,G184053,04/01/2001 07:30:00 PM,013XX N GREENVIEW AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,1433,14.0,1.0,24.0,01A,1166149.0,1908911.0,2001,08/17/2015 03:03:40 PM,41.9056329,-87.665114338,"(41.9056329, -87.665114338)"
2229,823462,7410104,HS212794,06/21/2002 12:01:00 AM,042XX S ST LAWRENCE AVE,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,APARTMENT,False,False,213,2.0,4.0,38.0,02,,,2002,08/17/2015 03:03:40 PM,,,
2230,823463,7410194,HS212618,12/01/2003 01:00:00 PM,106XX S AVENUE O,0842,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,False,False,432,4.0,10.0,52.0,06,,,2003,08/17/2015 03:03:40 PM,,,
2231,823473,7412923,HS215285,06/01/2004 12:00:00 AM,020XX N KIMBALL AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1413,14.0,35.0,22.0,06,,,2004,08/17/2015 03:03:40 PM,,,
2232,823487,7417097,HS219884,12/24/2003 09:00:00 AM,048XX S STATE ST,0842,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,False,False,231,2.0,3.0,38.0,06,,,2003,08/17/2015 03:03:40 PM,,,
2233,823498,7419009,HS221528,11/01/2004 12:00:00 PM,028XX W 85TH PL,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,835,8.0,18.0,70.0,06,,,2004,08/17/2015 03:03:40 PM,,,
2234,823508,742,G187460,04/02/2001 09:45:00 PM,013XX W 14 ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,1231,12.0,,,01A,1167591.0,1893519.0,2001,08/17/2015 03:03:40 PM,41.863365169,-87.660260856,"(41.863365169, -87.660260856)"
2235,823521,7425927,HS228251,02/05/2001 12:00:00 AM,046XX W ALTGELD ST,1565,SEX OFFENSE,INDECENT SOLICITATION/CHILD,RESIDENCE,False,False,2521,25.0,31.0,19.0,17,1145012.0,1916239.0,2001,03/29/2010 01:14:04 AM,41.92616726,-87.742572954,"(41.92616726, -87.742572954)"
2236,823527,7426077,HS228447,03/27/2004 01:00:00 PM,015XX W WINONA ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2032,20.0,48.0,3.0,06,,,2004,08/17/2015 03:03:40 PM,,,
2237,823560,7428739,HS231279,03/04/2004 12:00:00 AM,031XX W DOUGLAS BLVD,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1022,10.0,24.0,29.0,06,,,2004,08/17/2015 03:03:40 PM,,,
2238,823564,743,G188820,04/03/2001 03:05:00 PM,002XX W 75 ST,0110,HOMICIDE,FIRST DEGREE MURDER,CURRENCY EXCHANGE,True,False,731,7.0,,,01A,1175716.0,1855233.0,2001,08/17/2015 03:03:40 PM,41.758126171,-87.631582508,"(41.758126171, -87.631582508)"
2239,823566,7431195,HS232816,11/01/2004 09:00:00 AM,003XX W 42ND PL,1135,DECEPTIVE PRACTICE,INSURANCE FRAUD,RESIDENCE,False,False,935,9.0,3.0,37.0,11,,,2004,08/17/2015 03:03:40 PM,,,
2240,823572,7432161,HS233329,03/01/2004 12:00:00 AM,016XX W ROOSEVELT RD,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,BANK,False,False,1224,12.0,2.0,28.0,06,,,2004,08/17/2015 03:03:40 PM,,,
2241,823575,7432904,HS234671,04/12/2002 12:00:00 PM,015XX E 87TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,412,4.0,8.0,45.0,06,,,2002,08/17/2015 03:03:40 PM,,,
2242,823579,7434011,HS235853,08/08/2002 12:00:00 PM,019XX N NORMANDY AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2513,25.0,36.0,25.0,06,,,2002,08/17/2015 03:03:40 PM,,,
2243,823581,7434931,HS236762,01/01/2002 12:01:00 AM,043XX W FORD CITY DR,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,True,False,833,8.0,13.0,65.0,02,,,2002,08/17/2015 03:03:40 PM,,,
2244,823582,7434967,HS236674,04/01/2002 09:00:00 AM,005XX W 24TH PL,0842,THEFT,AGG: FINANCIAL ID THEFT,OTHER,False,False,923,9.0,25.0,34.0,06,,,2002,08/17/2015 03:03:40 PM,,,
2245,823587,7436374,HS236337,08/01/2004 12:00:00 PM,057XX W BYRON ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1633,16.0,38.0,15.0,06,,,2004,08/17/2015 03:03:40 PM,,,
2246,823590,7437671,HS237873,04/15/2004 12:00:00 PM,073XX S UNION AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,732,7.0,17.0,68.0,06,,,2004,08/17/2015 03:03:40 PM,,,
2247,823600,744,G190057,04/04/2001 01:53:00 AM,005XX W 44 PL,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,True,False,935,9.0,,,01A,1173423.0,1875412.0,2001,08/17/2015 03:03:40 PM,41.813550578,-87.639389213,"(41.813550578, -87.639389213)"
2248,823604,7440212,HS242389,11/03/2003 09:00:00 AM,035XX S DR MARTIN LUTHER KING JR DR,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,211,2.0,4.0,35.0,06,,,2003,08/17/2015 03:03:40 PM,,,
2249,823624,7442499,HS244533,05/11/2003 03:00:00 PM,028XX W 25TH PL,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,1033,10.0,12.0,30.0,20,,,2003,08/17/2015 03:03:40 PM,,,
2250,823642,7444599,HS216407,01/01/2002 08:00:00 PM,103XX S CALUMET AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,512,5.0,9.0,49.0,17,,,2002,08/17/2015 03:03:40 PM,,,
2251,823672,7448309,HS247448,05/01/2002 12:00:00 AM,052XX N KEDZIE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1712,17.0,40.0,13.0,06,,,2002,08/17/2015 03:03:40 PM,,,
2252,823683,745,G188311,04/03/2001 09:30:00 AM,060XX S RUTHERFORD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,False,812,8.0,23.0,64.0,01A,1132444.0,1863642.0,2001,08/17/2015 03:03:40 PM,41.782061296,-87.789978129,"(41.782061296, -87.789978129)"
2253,823688,7451005,HS252729,12/19/2001 12:00:00 AM,026XX N HARDING AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,2524,25.0,30.0,22.0,20,1149568.0,1917082.0,2001,06/01/2010 01:11:56 AM,41.928393172,-87.725809735,"(41.928393172, -87.725809735)"
2254,823695,7451703,HS253333,01/01/2001 12:00:00 AM,039XX S CALIFORNIA AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,912,9.0,12.0,58.0,20,1158377.0,1878626.0,2001,09/25/2010 12:49:17 AM,41.822690348,-87.694491418,"(41.822690348, -87.694491418)"
2255,823697,7451730,HS250456,01/01/2001 08:00:00 AM,048XX S DAMEN AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,915,9.0,20.0,61.0,20,1163887.0,1872240.0,2001,08/29/2010 01:14:19 AM,41.805052223,-87.674457074,"(41.805052223, -87.674457074)"
2256,823711,7452998,HS251552,06/01/2001 10:00:00 PM,036XX S HERMITAGE AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,922,9.0,11.0,59.0,17,1165318.0,1880606.0,2001,05/04/2010 01:13:53 AM,41.827979237,-87.668971537,"(41.827979237, -87.668971537)"
2257,823726,7454334,HS255296,04/02/2002 12:00:00 PM,036XX S PARNELL AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,925,9.0,11.0,60.0,06,,,2002,08/17/2015 03:03:40 PM,,,
2258,823730,7454762,HS255971,04/04/2004 12:00:00 PM,083XX S MANISTEE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,423,4.0,7.0,46.0,06,,,2004,08/17/2015 03:03:40 PM,,,
2259,823737,7455528,HS245178,04/06/2001 11:48:00 PM,030XX W SCHUBERT AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,False,False,1411,14.0,35.0,22.0,03,1155707.0,1917834.0,2001,06/12/2010 01:18:50 AM,41.930335141,-87.703230641,"(41.930335141, -87.703230641)"
2260,823747,7456823,HS254476,10/03/2002 01:00:00 PM,001XX N HARBOR DR,1120,DECEPTIVE PRACTICE,FORGERY,DEPARTMENT STORE,False,False,124,1.0,42.0,32.0,10,,,2002,08/17/2015 03:03:40 PM,,,
2261,823753,7457631,HS258823,11/01/2004 09:00:00 AM,076XX S CICERO AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,False,False,833,8.0,13.0,65.0,11,,,2004,08/17/2015 03:03:40 PM,,,
2262,823763,7458792,HS258706,01/01/2003 12:01:00 AM,035XX W 81ST PL,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,834,8.0,18.0,70.0,02,,,2003,08/17/2015 03:03:40 PM,,,
2263,823765,7459198,HS260621,03/01/2004 12:30:00 AM,029XX W BELDEN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1414,14.0,35.0,22.0,06,,,2004,08/17/2015 03:03:40 PM,,,
2264,823773,7459852,HS261441,05/27/2003 12:00:00 AM,045XX S WHIPPLE ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,False,True,912,9.0,14.0,58.0,02,,,2003,08/17/2015 03:03:40 PM,,,
2265,823775,746,G194141,04/05/2001 10:58:00 PM,060XX W FULLERTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,2512,25.0,37.0,19.0,01A,1135916.0,1915323.0,2001,08/17/2015 03:03:40 PM,41.923820753,-87.776018796,"(41.923820753, -87.776018796)"
2266,823785,7461716,HS263803,01/28/2002 12:01:00 AM,021XX W 50TH PL,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,915,9.0,16.0,61.0,02,,,2002,08/17/2015 03:03:40 PM,,,
2267,823794,7465085,HS266965,04/20/2002 12:00:00 PM,011XX W 95TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2213,22.0,21.0,73.0,06,,,2002,08/17/2015 03:03:40 PM,,,
2268,823795,7465187,HS267166,04/20/2001 12:00:00 PM,083XX S PAULINA ST,0842,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,False,False,614,6.0,18.0,71.0,06,1166420.0,1849447.0,2001,05/03/2010 01:14:57 AM,41.742451607,-87.665815932,"(41.742451607, -87.665815932)"
2269,823797,7466452,HS268355,04/21/2001 09:00:00 AM,006XX E 76TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,624,6.0,6.0,69.0,06,1181625.0,1854712.0,2001,05/06/2010 01:16:47 AM,41.756562181,-87.609942855,"(41.756562181, -87.609942855)"
2270,823799,7466578,HS268473,01/01/2004 12:00:00 AM,062XX S CALIFORNIA AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,825,8.0,15.0,66.0,02,,,2004,08/17/2015 03:03:40 PM,,,
2271,823803,7467519,HS268591,12/16/2003 09:00:00 AM,027XX W MEDILL AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1431,14.0,1.0,22.0,06,,,2003,08/17/2015 03:03:40 PM,,,
2272,823810,7469788,HS260631,02/24/2004 09:00:00 AM,012XX W ADAMS ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,1213,12.0,27.0,28.0,06,,,2004,08/17/2015 03:03:40 PM,,,
2273,823813,747,G194349,04/06/2001 02:00:00 AM,104XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,False,False,512,5.0,9.0,49.0,01A,1178093.0,1835851.0,2001,08/17/2015 03:03:40 PM,41.704885986,-87.623456938,"(41.704885986, -87.623456938)"
2274,823817,7471864,HS273412,07/01/2002 12:01:00 AM,021XX N MULLIGAN AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,2512,25.0,29.0,19.0,20,,,2002,08/17/2015 03:03:40 PM,,,
2275,823841,7478476,HS280887,01/01/2003 12:01:00 AM,035XX W 24TH ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,1024,10.0,22.0,30.0,02,,,2003,08/17/2015 03:03:40 PM,,,
2276,823846,7479250,HS276582,07/16/2004 12:00:00 AM,051XX S MAPLEWOOD AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,911,9.0,14.0,63.0,20,,,2004,08/17/2015 03:03:40 PM,,,
2277,823849,748,G189908,04/06/2001 08:00:00 AM,028XX S PULASKI RD,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1031,10.0,22.0,30.0,01A,1150171.0,1884876.0,2001,08/17/2015 03:03:40 PM,41.840004672,-87.724433615,"(41.840004672, -87.724433615)"
2278,823852,7480275,HS282273,02/01/2001 06:30:00 PM,037XX W DOUGLAS BLVD,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,1011,10.0,24.0,29.0,02,,,2001,08/17/2015 03:03:40 PM,,,
2279,823854,7480488,HS282248,09/01/2004 12:00:00 AM,044XX N WESTERN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,1911,19.0,47.0,4.0,06,,,2004,08/17/2015 03:03:40 PM,,,
2280,823861,7481933,HS284380,01/01/2002 12:01:00 AM,106XX S RHODES AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,512,5.0,9.0,49.0,02,,,2002,08/17/2015 03:03:40 PM,,,
2281,823897,7487439,HS289641,07/01/2003 10:00:00 PM,019XX S TRUMBULL AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,False,True,1024,10.0,24.0,29.0,17,,,2003,08/17/2015 03:03:40 PM,,,
2282,823916,749,G198167,04/07/2001 08:00:00 PM,001XX S CENTRAL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,1513,15.0,29.0,25.0,01A,1139076.0,1898876.0,2001,08/17/2015 03:03:40 PM,41.878631263,-87.764808046,"(41.878631263, -87.764808046)"
2283,823924,7490623,HS293683,03/07/2003 01:00:00 PM,059XX S MICHIGAN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,233,2.0,20.0,40.0,06,,,2003,08/17/2015 03:03:40 PM,,,
2284,823938,7492587,HS295650,01/03/2003 03:00:00 PM,026XX N SACRAMENTO AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,1411,14.0,35.0,22.0,26,,,2003,08/17/2015 03:03:40 PM,,,
2285,823994,7495341,HS298820,01/01/2003 12:00:00 PM,027XX W 41ST ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,912,9.0,12.0,58.0,02,,,2003,08/17/2015 03:03:40 PM,,,
2286,824054,7498582,HS295731,10/11/2002 09:00:00 AM,0000X S WACKER DR,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,True,False,111,1.0,2.0,32.0,06,,,2002,08/17/2015 03:03:40 PM,,,
2287,824074,750,G200234,04/08/2001 07:46:00 PM,009XX N SPAULDING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1121,11.0,27.0,23.0,01A,1154242.0,1906273.0,2001,08/17/2015 03:03:40 PM,41.898640181,-87.708923492,"(41.898640181, -87.708923492)"
2288,824087,7501221,HS304217,01/01/2003 12:00:00 AM,034XX W FULLERTON AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1413,14.0,26.0,22.0,06,,,2003,08/17/2015 03:03:40 PM,,,
2289,824240,7505998,HS309114,12/19/2003 12:01:00 AM,030XX W BALMORAL AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2011,20.0,40.0,4.0,06,,,2003,08/17/2015 03:03:40 PM,,,
